True Sentences,Generated Sentences,Precision,Recall,F1 Score,Edit Distance
to be compared against different ways to accomplish variable rate encoding in the previous studies.,"to include a more detailed comparison with methods such as [19, 20, 23, 24, 25] in terms of both coding efficiency and decoding time.",0.8368627,0.89126337,0.86320674,98
the text in section 4.1. it is suggested to summarize them as a table.,"the tables, and it would be helpful to provide a clearer summary of the key findings in the main text.",0.87549865,0.8939464,0.8846263,69
"of rigid-body simulation, i'd argue the method doesn't actually tackle any issue that make rigid-body simulation a hard problem, such as collision between complex object shapes, frictional contact, or even 3d rotation for objects with nontrivial inertial tensor.","however, while the paper is motivated by the challenges of modeling more complex systems like articulated rigid bodies, it doesn't fully address the limitations of existing methods.",0.89691615,0.86086434,0.87852055,192
"method which have an explicit formulation for it (e.g. lnn/hnn), end-to-end learned models (such as plain gnns) can learn the effect from data and neighborhood relations and (b) the effect disappears in the limit of small edge lengths.","the non-diagonal mass matrix and inertial tensor is (a) only a problem for systems with complex topologies or non-uniform mass distributions, which are not the focus of this paper.",0.8416493,0.82872903,0.8351392,175
"to infer from geometry. normally you'd want a learned method to do the opposite, i.e. learn complicated interactions/friction models that may be hard to measure for real systems, and manually encode the known priors. the only case i could think of where the proposed approach would be useful is for inferring non-trivial mass distributions which may not be visible (say, on a drawbridge made from composite anisotropic material); but those use cases would need to be demonstrated.","however, it's worth noting that properties such as length preservation, generalization that the paper shows stem from the fact that very little is learned here; all the constraints (segment length constraint, friction, drag etc.) are manually encoded, only inertial dynamics are learned, and those equations are both universal, and quite straightforward to derive from first principles.",0.8368754,0.833954,0.83541214,355
"it adds. it could be extended into a much stronger paper by showing how any of the harder aspects of rigid simulation can be tackled, or how the tricky bits (e.g. constraints, friction, ...) can be learned.",the paper in its current form is overclaiming its contributions (rigid dynamics) and quite limited in what it actually demonstrates.,0.85035807,0.8430855,0.8467063,151
"and the forward propagation is sparsified. i think this is a fundamental problem and unless the discussions around training costs are corrected, it should not be published. otherwise it will again mislead the community. if this issue can be corrected, i am happy to raise the rating score to be positive.",due to the inherent need for dense gradient computation in certain parts of the network.,0.858609,0.8373616,0.84785223,241
only finally cares about the gradient to weights. i raise the score.,the gradient calculation to auxiliary parameters is handled differently in this work.,0.870003,0.8719703,0.8709855,64
"to even give any kind of explanation for why progressive sharpening might occur. (actually, it was not even previously known that 2-layer linear nets can exhibit progressive sharpening.)","to rigorously analyze the dynamics of sharpness in this setting, providing a theoretical foundation for the phenomenon.",0.88840985,0.8566305,0.87223077,134
"network), instability causes the sharpness to decrease. (the catapult paper includes a handwavy explanation for this phenomenon, but not a literal proof.)","network), the sharpness increases progressively during training, which is a significant contribution to the understanding of optimization dynamics.",0.8969529,0.8627279,0.8795076,112
"that after the first few cycles of instability, there are a huge number of 'anomaly points' (steps where the change in the sharpness is not positively correlated with the change in last-layer weight norm). second, i would point out that ""all layers seem to work together to influence the sharpness,"" as the authors write.","that the sharpness and weight norm do not always change in the same direction, which weakens the generalization of the results to more complex architectures.",0.8816753,0.8563891,0.86884826,227
"the inner product between the residual and the predictions) while deferring the complete proofs to the appendix. then, _after_ discussing the two-layer linear network analysis, you could mention that some of the patterns might carry over to general networks. the authors are of course free to take or leave this advice, but i think that this restructuring would make the paper more compelling.","dominated by the output layer norm), while relegating the more technical details to the appendix for readers who are interested in the full derivation.",0.8836771,0.8392121,0.86087084,294
